State Abbr,State FIPS,County FIPS,County Name,Class Code
TX,48,009,Aransas County,H1
TX,48,011,Archer County,H1
TX,48,013,Armstrong County,H1
TX,48,015,Atascosa County,H1
TX,48,017,Austin County,H1
TX,48,019,Bailey County,H1
TX,48,021,Bandera County,H1
TX,48,023,Bastrop County,H1
TX,48,025,Baylor County,H1
TX,48,027,Bee County,H1
TX,48,029,Bell County,H1
TX,48,031,Bexar County,H1
TX,48,033,Blanco County,H1
TX,48,035,Borden County,H1
TX,48,037,Bosque County,H1
TX,48,039,Bowie County,H1
TX,48,041,Brazoria County,H1
TX,48,043,Brazos County,H1
TX,48,045,Brewster County,H1
TX,48,047,Briscoe County,H1
TX,48,049,Brooks County,H1
TX,48,051,Brown County,H1
TX,48,053,Burleson County,H1
TX,48,055,Burnet County,H1
TX,48,057,Caldwell County,H1
TX,48,059,Calhoun County,H1
TX,48,061,Callahan County,H1
TX,48,063,Cameron County,H1
TX,48,065,Camp County,H1
TX,48,067,Carson County,H1
TX,48,069,Cass County,H1
TX,48,071,Castro County,H1
TX,48,073,Chambers County,H1
TX,48,075,Cherokee County,H1
TX,48,077,Childress County,H1
TX,48,079,Clay County,H1
TX,48,081,Cochran County,H1
TX,48,083,Coke County,H1
TX,48,085,Coleman County,H1
TX,48,087,Collin County,H1
TX,48,089,Collingsworth County,H1
TX,48,091,Colorado County,H1
TX,48,093,Comal County,H1
TX,48,095,Comanche County,H1
TX,48,097,Concho County,H1
TX,48,099,Cooke County,H1
TX,48,101,Coryell County,H1
TX,48,103,Cottle County,H1
TX,48,105,Crane County,H1
TX,48,107,Crockett County,H1
TX,48,109,Crosby County,H1
TX,48,111,Culberson County,H1
TX,48,113,Dallam County,H1
TX,48,115,Dallas County,H1
TX,48,117,Dawson County,H1
TX,48,119,Deaf Smith County,H1
TX,48,121,Delta County,H1
TX,48,123,Denton County,H1
TX,48,125,DeWitt County,H1
TX,48,127,Dickens County,H1
TX,48,129,Dimmit County,H1
TX,48,131,Donley County,H1
TX,48,133,Duval County,H1
TX,48,135,Eastland County,H1
TX,48,137,Ector County,H1
TX,48,139,Edwards County,H1
TX,48,141,Ellis County,H1
TX,48,143,El Paso County,H1
TX,48,145,Erath County,H1
TX,48,147,Falls County,H1
TX,48,149,Fannin County,H1
TX,48,151,Fayette County,H1
TX,48,153,Fisher County,H1
TX,48,155,Floyd County,H1
TX,48,157,Foard County,H1
TX,48,159,Fort Bend County,H1
TX,48,161,Franklin County,H1
TX,48,163,Freestone County,H1
TX,48,165,Frio County,H1
TX,48,167,Gaines County,H1
TX,48,169,Galveston County,H1
TX,48,171,Garza County,H1
TX,48,173,Gillespie County,H1
TX,48,175,Glasscock County,H1
TX,48,177,Goliad County,H1
TX,48,179,Gonzales County,H1
TX,48,181,Gray County,H1
TX,48,183,Grayson County,H1
TX,48,185,Gregg County,H1
TX,48,187,Grimes County,H1
TX,48,189,Guadalupe County,H1
TX,48,191,Hale County,H1
TX,48,193,Hall County,H1
TX,48,195,Hamilton County,H1
TX,48,197,Hansford County,H1
TX,48,199,Hardeman County,H1
TX,48,201,Hardin County,H1
TX,48,203,Harris County,H1
TX,48,205,Harrison County,H1
TX,48,207,Hartley County,H1
TX,48,209,Haskell County,H1
TX,48,211,Hays County,H1
TX,48,213,Hemphill County,H1
TX,48,215,Henderson County,H1
TX,48,217,Hidalgo County,H1
TX,48,219,Hill County,H1
TX,48,221,Hockley County,H1
TX,48,223,Hood County,H1
TX,48,225,Hopkins County,H1
TX,48,227,Houston County,H1
TX,48,229,Howard County,H1
TX,48,231,Hudspeth County,H1
TX,48,233,Hunt County,H1
TX,48,235,Hutchinson County,H1
TX,48,237,Irion County,H1
TX,48,239,Jack County,H1
TX,48,241,Jackson County,H1
TX,48,243,Jasper County,H1
TX,48,245,Jeff Davis County,H1
TX,48,247,Jefferson County,H1
TX,48,249,Jim Hogg County,H1
TX,48,251,Jim Wells County,H1
TX,48,253,Johnson County,H1
TX,48,255,Jones County,H1
TX,48,257,Karnes County,H1
TX,48,259,Kaufman County,H1
TX,48,261,Kendall County,H1
TX,48,263,Kenedy County,H1
TX,48,265,Kent County,H1
TX,48,267,Kerr County,H1
TX,48,269,Kimble County,H1
TX,48,271,King County,H1
TX,48,273,Kinney County,H1
TX,48,275,Kleberg County,H1
TX,48,277,Knox County,H1
TX,48,279,Lamar County,H1
TX,48,281,Lamb County,H1
TX,48,283,Lampasas County,H1
TX,48,285,La Salle County,H1
TX,48,287,Lavaca County,H1
TX,48,289,Lee County,H1
TX,48,291,Leon County,H1
TX,48,293,Liberty County,H1
TX,48,295,Limestone County,H1
TX,48,297,Lipscomb County,H1
TX,48,299,Live Oak County,H1
TX,48,301,Llano County,H1
TX,48,303,Loving County,H1
TX,48,305,Lubbock County,H1
TX,48,307,Lynn County,H1
TX,48,309,McCulloch County,H1
TX,48,311,McLennan County,H1
TX,48,313,McMullen County,H1
TX,48,315,Madison County,H1
TX,48,317,Marion County,H1
TX,48,319,Martin County,H1
TX,48,321,Mason County,H1
TX,48,323,Matagorda County,H1
TX,48,325,Maverick County,H1
TX,48,327,Medina County,H1
TX,48,329,Menard County,H1
TX,48,331,Midland County,H1
TX,48,333,Milam County,H1
TX,48,335,Mills County,H1
TX,48,337,Mitchell County,H1
TX,48,339,Montague County,H1
TX,48,341,Montgomery County,H1
TX,48,343,Moore County,H1
TX,48,345,Morris County,H1
TX,48,347,Motley County,H1
TX,48,349,Nacogdoches County,H1
TX,48,351,Navarro County,H1
TX,48,353,Newton County,H1
TX,48,355,Nolan County,H1
TX,48,357,Nueces County,H1
TX,48,359,Ochiltree County,H1
TX,48,361,Oldham County,H1
TX,48,363,Orange County,H1
TX,48,365,Palo Pinto County,H1
TX,48,367,Panola County,H1
TX,48,369,Parker County,H1
TX,48,371,Parmer County,H1
TX,48,373,Pecos County,H1
TX,48,375,Polk County,H1
TX,48,377,Potter County,H1
TX,48,379,Presidio County,H1
TX,48,381,Rains County,H1
TX,48,383,Randall County,H1
TX,48,385,Reagan County,H1
TX,48,387,Real County,H1
TX,48,389,Red River County,H1
TX,48,391,Reeves County,H1
TX,48,393,Refugio County,H1
TX,48,395,Roberts County,H1
TX,48,397,Robertson County,H1
TX,48,399,Rockwall County,H1
TX,48,401,Runnels County,H1
TX,48,403,Rusk County,H1
TX,48,405,Sabine County,H1
TX,48,407,San Augustine County,H1
TX,48,409,San Jacinto County,H1
TX,48,411,San Patricio County,H1
TX,48,413,San Saba County,H1
TX,48,415,Schleicher County,H1
TX,48,417,Scurry County,H1
TX,48,419,Shackelford County,H1
TX,48,421,Shelby County,H1
TX,48,423,Sherman County,H1
TX,48,425,Smith County,H1
TX,48,427,Somervell County,H1
TX,48,429,Starr County,H1
TX,48,431,Stephens County,H1
TX,48,433,Sterling County,H1
TX,48,435,Stonewall County,H1
TX,48,437,Sutton County,H1
TX,48,439,Swisher County,H1
TX,48,441,Tarrant County,H1
TX,48,443,Taylor County,H1
TX,48,445,Terrell County,H1
TX,48,447,Terry County,H1
TX,48,449,Throckmorton County,H1
TX,48,451,Titus County,H1
TX,48,453,Tom Green County,H1
TX,48,455,Travis County,H1
TX,48,457,Trinity County,H1
TX,48,459,Tyler County,H1
TX,48,461,Upshur County,H1
TX,48,463,Upton County,H1
TX,48,465,Uvalde County,H1
TX,48,467,Val Verde County,H1
TX,48,469,Van Zandt County,H1
TX,48,471,Victoria County,H1
TX,48,473,Walker County,H1
TX,48,475,Waller County,H1
TX,48,477,Ward County,H1
TX,48,479,Washington County,H1
TX,48,481,Webb County,H1
TX,48,483,Wharton County,H1
TX,48,485,Wheeler County,H1
TX,48,487,Wichita County,H1
TX,48,489,Wilbarger County,H1
TX,48,491,Willacy County,H1
TX,48,493,Williamson County,H1
TX,48,495,Wilson County,H1
TX,48,497,Winkler County,H1
TX,48,499,Wise County,H1
TX,48,501,Wood County,H1
TX,48,503,Yoakum County,H1
TX,48,505,Young County,H1
TX,48,507,Zapata County,H1
TX,49,001,Zavala County,H1
UT,49,003,Beaver County,H1
UT,49,005,Box Elder County,H1
UT,49,007,Cache County,H1
UT,49,009,Carbon County,H1
UT,49,011,Daggett County,H1
UT,49,013,Davis County,H1
UT,49,015,Duchesne County,H1
UT,49,017,Emery County,H1
UT,49,019,Garfield County,H1
UT,49,021,Grand County,H1
UT,49,023,Iron County,H1
UT,49,025,Juab County,H1
UT,49,027,Kane County,H1
UT,49,029,Millard County,H1
UT,49,031,Morgan County,H1
UT,49,033,Piute County,H1
UT,49,035,Rich County,H1
UT,49,037,Salt Lake County,H1
UT,49,039,San Juan County,H1
UT,49,041,Sanpete County,H1
UT,49,043,Sevier County,H1
UT,49,045,Summit County,H1
UT,49,047,Tooele County,H1
UT,49,049,Uintah County,H1
UT,49,051,Utah County,H1
UT,49,053,Wasatch County,H1
UT,49,055,Washington County,H1
UT,49,057,Wayne County,H1
UT,50,001,Weber County,H1
VT,50,003,Addison County,H1
VT,50,005,Bennington County,H1
VT,50,007,Caledonia County,H1
VT,50,009,Chittenden County,H1
VT,50,011,Essex County,H1
VT,50,013,Franklin County,H1
VT,50,015,Grand Isle County,H1
VT,50,017,Lamoille County,H1
VT,50,019,Orange County,H1
VT,50,021,Orleans County,H1
VT,50,023,Rutland County,H1
VT,50,025,Washington County,H1
VT,50,027,Windham County,H1
VT,51,001,Windsor County,H1
VA,51,003,Accomack County,H1
VA,51,005,Albemarle County,H1
VA,51,007,Alleghany County,H1
VA,51,009,Amelia County,H1
VA,51,011,Amherst County,H1
VA,51,013,Appomattox County,H1
VA,51,015,Arlington County,H1
VA,51,017,Augusta County,H1
VA,51,019,Bath County,H1
VA,51,021,Bedford County,H1
VA,51,023,Bland County,H1
VA,51,025,Botetourt County,H1
VA,51,027,Brunswick County,H1
VA,51,029,Buchanan County,H1
VA,51,031,Buckingham County,H1
VA,51,033,Campbell County,H1
VA,51,035,Caroline County,H1
VA,51,036,Carroll County,H1
VA,51,037,Charles City County,H1
VA,51,041,Charlotte County,H1
VA,51,043,Chesterfield County,H1
VA,51,045,Clarke County,H1
VA,51,047,Craig County,H1
VA,51,049,Culpeper County,H1
VA,51,051,Cumberland County,H1
VA,51,053,Dickenson County,H1
VA,51,057,Dinwiddie County,H1
VA,51,059,Essex County,H1
VA,51,061,Fairfax County,H1
VA,51,063,Fauquier County,H1
VA,51,065,Floyd County,H1
VA,51,067,Fluvanna County,H1
VA,51,069,Franklin County,H1
VA,51,071,Frederick County,H1
VA,51,073,Giles County,H1
VA,51,075,Gloucester County,H1
VA,51,077,Goochland County,H1
VA,51,079,Grayson County,H1
VA,51,081,Greene County,H1
VA,51,083,Greensville County,H1
VA,51,085,Halifax County,H1
VA,51,087,Hanover County,H1
VA,51,089,Henrico County,H1
VA,51,091,Henry County,H1
VA,51,093,Highland County,H1
VA,51,095,Isle of Wight County,H1
VA,51,097,James City County,H1
VA,51,099,King and Queen County,H1
VA,51,101,King George County,H1
VA,51,103,King William County,H1
VA,51,105,Lancaster County,H1
VA,51,107,Lee County,H1
VA,51,109,Loudoun County,H1
VA,51,111,Louisa County,H1
VA,51,113,Lunenburg County,H1
VA,51,115,Madison County,H1
VA,51,117,Mathews County,H1
VA,51,119,Mecklenburg County,H1
VA,51,121,Middlesex County,H1
VA,51,125,Montgomery County,H1
VA,51,127,Nelson County,H1
VA,51,131,New Kent County,H1
VA,51,133,Northampton County,H1
VA,51,135,Northumberland County,H1
VA,51,137,Nottoway County,H1
VA,51,139,Orange County,H1
VA,51,141,Page County,H1
VA,51,143,Patrick County,H1
VA,51,145,Pittsylvania County,H1
VA,51,147,Powhatan County,H1
VA,51,149,Prince Edward County,H1
VA,51,153,Prince George County,H1
VA,51,155,Prince William County,H1
VA,51,157,Pulaski County,H1
VA,51,159,Rappahannock County,H1
VA,51,161,Richmond County,H1
VA,51,163,Roanoke County,H1
VA,51,165,Rockbridge County,H1
VA,51,167,Rockingham County,H1
VA,51,169,Russell County,H1
VA,51,171,Scott County,H1
VA,51,173,Shenandoah County,H1
VA,51,175,Smyth County,H1
VA,51,177,Southampton County,H1
VA,51,179,Spotsylvania County,H1
VA,51,181,Stafford County,H1
VA,51,183,Surry County,H1
VA,51,185,Sussex County,H1
VA,51,187,Tazewell County,H1
VA,51,191,Warren County,H1
VA,51,193,Washington County,H1
VA,51,195,Westmoreland County,H1
VA,51,197,Wise County,H1
VA,51,199,Wythe County,H1
VA,51,510,York County,H1
VA,51,515,Alexandria city,C7
VA,51,520,Bedford city,C7
VA,51,530,Bristol city,C7
VA,51,540,Buena Vista city,C7
VA,51,550,Charlottesville city,C7
VA,51,570,Chesapeake city,C7
VA,51,580,Colonial Heights city,C7
VA,51,590,Covington city,C7
VA,51,595,Danville city,C7
VA,51,600,Emporia city,C7
VA,51,610,Fairfax city,C7
VA,51,620,Falls Church city,C7
VA,51,630,Franklin city,C7
VA,51,640,Fredericksburg city,C7
VA,51,650,Galax city,C7
VA,51,660,Hampton city,C7
VA,51,670,Harrisonburg city,C7
VA,51,678,Hopewell city,C7
VA,51,680,Lexington city,C7
VA,51,683,Lynchburg city,C7
VA,51,685,Manassas city,C7
VA,51,690,Manassas Park city,C7
VA,51,700,Martinsville city,C7
VA,51,710,Newport News city,C7
VA,51,720,Norfolk city,C7
VA,51,730,Norton city,C7
VA,51,735,Petersburg city,C7
VA,51,740,Poquoson city,C7
VA,51,750,Portsmouth city,C7
VA,51,760,Radford city,C7
VA,51,770,Richmond city,C7
VA,51,775,Roanoke city,C7
VA,51,790,Salem city,C7
VA,51,800,Staunton city,C7
VA,51,810,Suffolk city,C7
VA,51,820,Virginia Beach city,C7
VA,51,830,Waynesboro city,C7
VA,51,840,Williamsburg city,C7
VA,53,001,Winchester city,C7
WA,53,003,Adams County,H1
WA,53,005,Asotin County,H1
WA,53,007,Benton County,H1
WA,53,009,Chelan County,H1
WA,53,011,Clallam County,H1
WA,53,013,Clark County,H1
WA,53,015,Columbia County,H1
WA,53,017,Cowlitz County,H1
WA,53,019,Douglas County,H1
WA,53,021,Ferry County,H1
WA,53,023,Franklin County,H1
WA,53,025,Garfield County,H1
WA,53,027,Grant County,H1
WA,53,029,Grays Harbor County,H1
WA,53,031,Island County,H1
WA,53,033,Jefferson County,H1
WA,53,035,King County,H1
WA,53,037,Kitsap County,H1
WA,53,039,Kittitas County,H1
WA,53,041,Klickitat County,H1
WA,53,043,Lewis County,H1
WA,53,045,Lincoln County,H1
WA,53,047,Mason County,H1
WA,53,049,Okanogan County,H1
WA,53,051,Pacific County,H1
WA,53,053,Pend Oreille County,H1
WA,53,055,Pierce County,H1
WA,53,057,San Juan County,H1
WA,53,059,Skagit County,H1
WA,53,061,Skamania County,H1
WA,53,063,Snohomish County,H1
WA,53,065,Spokane County,H1
WA,53,067,Stevens County,H1
WA,53,069,Thurston County,H1
WA,53,071,Wahkiakum County,H1
WA,53,073,Walla Walla County,H1
WA,53,075,Whatcom County,H1
WA,53,077,Whitman County,H1
WA,54,001,Yakima County,H1
WV,54,003,Barbour County,H1
WV,54,005,Berkeley County,H1
WV,54,007,Boone County,H1
WV,54,009,Braxton County,H1
WV,54,011,Brooke County,H1
WV,54,013,Cabell County,H1
WV,54,015,Calhoun County,H1
WV,54,017,Clay County,H1
WV,54,019,Doddridge County,H1
WV,54,021,Fayette County,H1
WV,54,023,Gilmer County,H1
WV,54,025,Grant County,H1
WV,54,027,Greenbrier County,H1
WV,54,029,Hampshire County,H1
WV,54,031,Hancock County,H1
WV,54,033,Hardy County,H1
WV,54,035,Harrison County,H1
WV,54,037,Jackson County,H1
WV,54,039,Jefferson County,H1
WV,54,041,Kanawha County,H1
WV,54,043,Lewis County,H1
WV,54,045,Lincoln County,H1
WV,54,047,Logan County,H1
WV,54,049,McDowell County,H1
WV,54,051,Marion County,H1
WV,54,053,Marshall County,H1
WV,54,055,Mason County,H1
WV,54,057,Mercer County,H1
WV,54,059,Mineral County,H1
WV,54,061,Mingo County,H1
WV,54,063,Monongalia County,H1
WV,54,065,Monroe County,H1
WV,54,067,Morgan County,H1
WV,54,069,Nicholas County,H1
WV,54,071,Ohio County,H1
WV,54,073,Pendleton County,H1
WV,54,075,Pleasants County,H1
WV,54,077,Pocahontas County,H1
WV,54,079,Preston County,H1
WV,54,081,Putnam County,H1
WV,54,083,Raleigh County,H1
WV,54,085,Randolph County,H1
WV,54,087,Ritchie County,H1
WV,54,089,Roane County,H1
WV,54,091,Summers County,H1
WV,54,093,Taylor County,H1
WV,54,095,Tucker County,H1
WV,54,097,Tyler County,H1
WV,54,099,Upshur County,H1
WV,54,101,Wayne County,H1
WV,54,103,Webster County,H1
WV,54,105,Wetzel County,H1
WV,54,107,Wirt County,H1
WV,54,109,Wood County,H1
WV,55,001,Wyoming County,H1
WI,55,003,Adams County,H1
WI,55,005,Ashland County,H1
WI,55,007,Barron County,H1
WI,55,009,Bayfield County,H1
WI,55,011,Brown County,H1
WI,55,013,Buffalo County,H1
WI,55,015,Burnett County,H1
WI,55,017,Calumet County,H1
WI,55,019,Chippewa County,H1
WI,55,021,Clark County,H1
WI,55,023,Columbia County,H1
WI,55,025,Crawford County,H1
WI,55,027,Dane County,H1
WI,55,029,Dodge County,H1
WI,55,031,Door County,H1
WI,55,033,Douglas County,H1
WI,55,035,Dunn County,H1
WI,55,037,Eau Claire County,H1
WI,55,039,Florence County,H1
WI,55,041,Fond du Lac County,H1
WI,55,043,Forest County,H1
WI,55,045,Grant County,H1
WI,55,047,Green County,H1
WI,55,049,Green Lake County,H1
WI,55,051,Iowa County,H1
WI,55,053,Iron County,H1
WI,55,055,Jackson County,H1
WI,55,057,Jefferson County,H1
WI,55,059,Juneau County,H1
WI,55,061,Kenosha County,H1
WI,55,063,Kewaunee County,H1
WI,55,065,La Crosse County,H1
WI,55,067,Lafayette County,H1
WI,55,069,Langlade County,H1
WI,55,071,Lincoln County,H1
WI,55,073,Manitowoc County,H1
WI,55,075,Marathon County,H1
WI,55,077,Marinette County,H1
WI,55,078,Marquette County,H1
WI,55,079,Menominee County,H1
WI,55,081,Milwaukee County,H1
WI,55,083,Monroe County,H1
WI,55,085,Oconto County,H1
WI,55,087,Oneida County,H1
WI,55,089,Outagamie County,H1
WI,55,091,Ozaukee County,H1
WI,55,093,Pepin County,H1
WI,55,095,Pierce County,H1
WI,55,097,Polk County,H1
WI,55,099,Portage County,H1
WI,55,101,Price County,H1
WI,55,103,Racine County,H1
WI,55,105,Richland County,H1
WI,55,107,Rock County,H1
WI,55,109,Rusk County,H1
WI,55,111,St. Croix County,H1
WI,55,113,Sauk County,H1
WI,55,115,Sawyer County,H1
WI,55,117,Shawano County,H1
WI,55,119,Sheboygan County,H1
WI,55,121,Taylor County,H1
WI,55,123,Trempealeau County,H1
WI,55,125,Vernon County,H1
WI,55,127,Vilas County,H1
WI,55,129,Walworth County,H1
WI,55,131,Washburn County,H1
WI,55,133,Washington County,H1
WI,55,135,Waukesha County,H1
WI,55,137,Waupaca County,H1
WI,55,139,Waushara County,H1
WI,55,141,Winnebago County,H1
WI,56,001,Wood County,H1
WY,56,003,Albany County,H1
WY,56,005,Big Horn County,H1
WY,56,007,Campbell County,H1
WY,56,009,Carbon County,H1
WY,56,011,Converse County,H1
WY,56,013,Crook County,H1
WY,56,015,Fremont County,H1
WY,56,017,Goshen County,H1
WY,56,019,Hot Springs County,H1
WY,56,021,Johnson County,H1
WY,56,023,Laramie County,H1
WY,56,025,Lincoln County,H1
WY,56,027,Natrona County,H1
WY,56,029,Niobrara County,H1
WY,56,031,Park County,H1
WY,56,033,Platte County,H1
WY,56,035,Sheridan County,H1
WY,56,037,Sublette County,H1
WY,56,039,Sweetwater County,H1
WY,56,041,Teton County,H1
WY,56,043,Uinta County,H1
WY,56,045,Washakie County,H1
WY,60,010,Weston County,H1
AS,60,020,Eastern District,H1
AS,60,030,Manu'a District,H1
AS,60,040,Rose Island,H4
AS,60,050,Swains Island,H4
AS,66,010,Western District,H1
GU,69,085,Guam,H4
MP,69,100,Northern Islands Municipality,H1
MP,69,110,Rota Municipality,H1
MP,69,120,Saipan Municipality,H1
MP,72,001,Tinian Municipality,H1
PR,72,003,Adjuntas Municipio,H1
PR,72,005,Aguada Municipio,H1
PR,72,007,Aguadilla Municipio,H1
PR,72,009,Aguas Buenas Municipio,H1
PR,72,011,Aibonito Municipio,H1
PR,72,013,Anasco Municipio,H1
PR,72,015,Arecibo Municipio,H1
PR,72,017,Arroyo Municipio,H1
PR,72,019,Barceloneta Municipio,H1
PR,72,021,Barranquitas Municipio,H1
PR,72,023,Bayamon Municipio,H1
PR,72,025,Cabo Rojo Municipio,H1
PR,72,027,Caguas Municipio,H1
PR,72,029,Camuy Municipio,H1
PR,72,031,Canovanas Municipio,H1
PR,72,033,Carolina Municipio,H1
PR,72,035,Catano Municipio,H1
PR,72,037,Cayey Municipio,H1
PR,72,039,Ceiba Municipio,H1
PR,72,041,Ciales Municipio,H1
PR,72,043,Cidra Municipio,H1
PR,72,045,Coamo Municipio,H1
PR,72,047,Comerio Municipio,H1
PR,72,049,Corozal Municipio,H1
PR,72,051,Culebra Municipio,H1
PR,72,053,Dorado Municipio,H1
PR,72,054,Fajardo Municipio,H1
PR,72,055,Florida Municipio,H1
PR,72,057,Guanica Municipio,H1
PR,72,059,Guayama Municipio,H1
PR,72,061,Guayanilla Municipio,H1
PR,72,063,Guaynabo Municipio,H1
PR,72,065,Gurabo Municipio,H1
PR,72,067,Hatillo Municipio,H1
PR,72,069,Hormigueros Municipio,H1
PR,72,071,Humacao Municipio,H1
PR,72,073,Isabela Municipio,H1
PR,72,075,Jayuya Municipio,H1
PR,72,077,Juana Diaz Municipio,H1
PR,72,079,Juncos Municipio,H1
PR,72,081,Lajas Municipio,H1
PR,72,083,Lares Municipio,H1
PR,72,085,Las Marias Municipio,H1
PR,72,087,Las Piedras Municipio,H1
PR,72,089,Loiza Municipio,H1
PR,72,091,Luquillo Municipio,H1
PR,72,093,Manati Municipio,H1
PR,72,095,Maricao Municipio,H1
PR,72,097,Maunabo Municipio,H1
PR,72,099,Mayaguez Municipio,H1
PR,72,101,Moca Municipio,H1
PR,72,103,Morovis Municipio,H1
PR,72,105,Naguabo Municipio,H1
PR,72,107,Naranjito Municipio,H1
PR,72,109,Orocovis Municipio,H1
PR,72,111,Patillas Municipio,H1
PR,72,113,Penuelas Municipio,H1
PR,72,115,Ponce Municipio,H1
PR,72,117,Quebradillas Municipio,H1
PR,72,119,Rincon Municipio,H1
PR,72,121,Rio Grande Municipio,H1
PR,72,123,Sabana Grande Municipio,H1
PR,72,125,Salinas Municipio,H1
PR,72,127,San German Municipio,H1
PR,72,129,San Juan Municipio,H1
PR,72,131,San Lorenzo Municipio,H1
PR,72,133,San Sebastian Municipio,H1
PR,72,135,Santa Isabel Municipio,H1
PR,72,137,Toa Alta Municipio,H1
PR,72,139,Toa Baja Municipio,H1
PR,72,141,Trujillo Alto Municipio,H1
PR,72,143,Utuado Municipio,H1
PR,72,145,Vega Alta Municipio,H1
PR,72,147,Vega Baja Municipio,H1
PR,72,149,Vieques Municipio,H1
PR,72,151,Villalba Municipio,H1
PR,72,153,Yabucoa Municipio,H1
PR,74,300,Yauco Municipio,H1
UM,78,010,Midway Islands,H4
VI,78,020,St. Croix Island,H4
VI,78,030,St. John Island,H4
VI,,,St. Thomas Island,H4
